5.299137931034482, 85, 7655, 1.6163429054054055, 5.691591714920724, 0
5.406109613656784, 91, 7583, 1.6607533946561541, 5.209471487776554, 0
4.493209435310936, 67, 3489, 1.1952723535457348, 5.785984575018215, 0
4.7444350521273595, 112, 4871, 1.3254421768707483, 5.65582219358995, 0
5.422328931572629, 121, 7128, 1.6752056404230318, 5.182632591941676, 0
4.816698921758364, 102, 5095, 1.3561352142667022, 5.818539113478387, 0
4.238315789473684, 72, 2659, 1.0551587301587302, 5.899748680885026, 0
4.929718875502008, 85, 5837, 1.4323926380368097, 5.637415970686663, 0
6.686189790366458, 208, 14643, 2.3172970406709923, 4.642117130546265, 0
4.833813640730067, 104, 5901, 1.374883504193849, 5.851364647575745, 0
5.642737896494157, 106, 8729, 1.7839771101573676, 5.270214150140306, 0
4.157929661579296, 69, 3253, 1.0307351077313054, 6.224202752461078, 0
5.237415208853981, 111, 9069, 1.585766742437489, 5.645625325359799, 0
5.242418991509271, 111, 9357, 1.5921388463501787, 5.711049360229703, 0
5.253736471396667, 149, 9471, 1.5771856786011658, 5.606345669872856, 0
5.25078629365999, 112, 9820, 1.5967479674796747, 5.640803406304162, 0
5.405558329172908, 117, 10233, 1.6756181431144588, 5.512463273576098, 0
5.333666333666334, 108, 10012, 1.6295572916666667, 5.617751551806506, 0
5.284709730171709, 92, 10044, 1.6127167630057804, 5.685599983523733, 0
5.419780927835052, 112, 10616, 1.6733921815889028, 5.621547016670569, 0
5.323795898903195, 121, 10456, 1.6261275272161742, 5.736064112585193, 0
5.359823399558499, 89, 10655, 1.6409979978438318, 5.646035215748142, 0
4.885536398467433, 109, 6026, 1.4053171641791045, 5.782017115194898, 0
4.874634256133243, 101, 6387, 1.3738438373843838, 5.941943693609473, 0
5.792477792477793, 123, 10034, 1.8674855760282896, 5.146522021380244, 0
4.301089045483664, 75, 3593, 1.1001224739742805, 6.10289229149891, 0
5.329864396089562, 125, 10560, 1.6313919357330449, 5.740740768370271, 0
5.457975986277873, 111, 11089, 1.7023334356770035, 5.581872452040308, 0
5.430405511194614, 126, 10956, 1.6803680981595093, 5.600976449040049, 0
5.355775366943203, 72, 10518, 1.6393391521197007, 5.683381024926813, 0
5.440923989386609, 82, 11024, 1.6825396825396826, 5.6303946457251115, 0
5.363314338518404, 102, 10920, 1.6463138851198553, 5.723393997744763, 0
5.5067709900692146, 136, 11654, 1.7231997634186011, 5.618242284716934, 0
5.422018348623853, 111, 11191, 1.6785660716964153, 5.634079129083415, 0
5.5496194597821225, 75, 11894, 1.740160936356986, 5.535985361953106, 0
