4.3428571428571425, 15, 411, 1.035264483627204, 6.588735161686451, 0
3.752808988764045, 12, 157, 0.5528169014084507, 7.755348187646797, 0
4.084388185654008, 16, 248, 0.8051948051948052, 5.815132661088464, 0
4.571428571428571, 22, 460, 1.1557788944723617, 5.723113964686998, 0
3.831932773109244, 18, 219, 0.776595744680851, 8.310498883097543, 0
4.198142414860681, 25, 356, 0.9368421052631579, 6.500413437686287, 0
3.651685393258427, 12, 148, 0.5441176470588235, 8.355551323557417, 0
3.3384615384615386, 11, 88, 0.46808510638297873, 8.630888491353607, 0
4.367213114754098, 22, 362, 1.046242774566474, 6.344025021570319, 0
3.7142857142857144, 14, 187, 0.6726618705035972, 7.1780593958013315, 0
3.73109243697479, 15, 207, 0.6489028213166145, 8.502038790199624, 0
4.010309278350515, 13, 196, 0.6426229508196721, 7.44880081192244, 0
4.174825174825175, 17, 312, 0.9454545454545454, 5.784860753281806, 0
4.087719298245614, 16, 358, 0.8994974874371859, 6.817204301075269, 0
3.9722222222222223, 29, 214, 0.7561837455830389, 5.58931955211025, 0
3.5161290322580645, 22, 142, 0.6147186147186147, 6.226097064806742, 0
4.008928571428571, 15, 226, 0.889763779527559, 5.803811659192825, 0
4.5620253164556965, 26, 507, 1.2014218009478672, 5.417014714386687, 0
4.026755852842809, 13, 304, 0.8786127167630058, 6.212071558438644, 0
3.971830985915493, 11, 211, 0.6828478964401294, 7.452431570555408, 0
3.8518518518518516, 13, 301, 0.7838541666666666, 8.105702709933876, 0
4.267857142857143, 17, 128, 0.7441860465116279, 4.76463963963964, 0
4.345549738219895, 19, 449, 0.9594017094017094, 6.947369144301988, 0
3.450381679389313, 10, 96, 0.39183673469387753, 8.52507339988256, 0
3.963235294117647, 12, 268, 0.8375, 7.098762752333406, 0
3.9906103286384975, 14, 213, 0.8129770992366412, 6.136858889184162, 0
3.854251012145749, 15, 230, 0.756578947368421, 8.513742141469997, 0
3.517857142857143, 13, 86, 0.4095238095238095, 6.79954954954955, 0
4.046153846153846, 14, 267, 0.8369905956112853, 6.345559845559846, 0
3.8476190476190477, 11, 195, 0.6632653061224489, 6.93319662793347, 0
4.115254237288136, 14, 313, 0.9720496894409938, 6.008071025020177, 0
3.657142857142857, 13, 117, 0.5652173913043478, 7.2168550873586845, 0
3.2845528455284554, 9, 80, 0.49382716049382713, 6.9224310275889644, 0
3.590909090909091, 11, 211, 0.6872964169381107, 10.016130890655605, 0
4.349206349206349, 24, 223, 1.0878048780487806, 4.516379601485984, 0
5.576601671309192, 39, 643, 1.6876640419947506, 5.181120741974136, 0
4.516268980477223, 20, 581, 1.1713709677419355, 6.4101292087145145, 0
4.285714285714286, 15, 425, 0.9402654867256637, 7.601034457638232, 0
4.4944649446494465, 34, 339, 1.107843137254902, 8.349132157988247, 0
4.505399568034557, 18, 581, 1.1643286573146292, 6.640851589015736, 0
4.16986301369863, 24, 397, 0.9002267573696145, 8.084720758693361, 0
